# source: Onvista EOD-history JSON (DAX INDEX 20735, Xetra, Jahres-Slices range=Y1)
# retrieved: 2026-07-24T16:10:00+00:00
# rows: 5219 (gefiltert >= 2006-01-02)
# K_0: nur Daten, keine Anlageentscheidung [CRUX-MK]
Date,Open,High,Low,Close
2011-09-05,5409.8700,5421.1100,5208.3700,5246.1800
2011-09-06,5248.3100,5332.1100,5150.0500,5193.9700
2011-09-07,5332.5200,5406.2300,5276.8800,5405.5300
2011-09-08,5410.0800,5473.6800,5313.7800,5408.4600
2011-09-09,5383.6300,5400.7900,5174.2400,5189.9300
2011-09-12,5063.5900,5126.5200,4965.8000,5072.3300
2011-09-13,5153.9500,5222.8100,4969.8400,5166.3600
2011-09-14,5108.1000,5347.8200,5105.8200,5340.1900
2011-09-15,5386.8600,5566.5800,5374.5700,5508.2400
2011-09-16,5607.5100,5655.9500,5524.2200,5573.5100
2011-09-19,5447.3200,5496.9400,5362.0100,5415.9100
2011-09-20,5373.5300,5577.6000,5369.0700,5571.6800
2011-09-21,5557.0700,5557.9200,5417.8500,5433.8000
2011-09-22,5258.4200,5289.7700,5135.8500,5164.2100
2011-09-23,5227.0900,5229.6000,4973.9200,5196.5600
2011-09-26,5128.5600,5415.5600,5118.1900,5345.5600
2011-09-27,5502.8900,5638.0400,5483.2300,5628.4400
2011-09-28,5560.6000,5700.0800,5520.5900,5578.4200
2011-09-29,5555.0700,5704.4100,5533.3300,5639.5800
2011-09-30,5602.5500,5606.5600,5438.5500,5502.0200
2011-10-03,5311.9300,5437.7400,5289.0400,5376.7000
2011-10-04,5284.1100,5288.7800,5125.4400,5216.7100
2011-10-05,5341.4300,5486.0300,5266.1400,5473.0300
2011-10-06,5511.5600,5645.2500,5465.5500,5645.2500
2011-10-07,5647.6600,5749.1300,5606.3200,5675.7000
2011-10-10,5705.4000,5872.1500,5652.9900,5847.2900
2011-10-11,5825.9100,5883.3800,5773.8800,5865.0100
2011-10-12,5851.1000,6022.0500,5798.1600,5994.4700
2011-10-13,5969.9100,6036.0200,5878.2900,5914.8400
2011-10-14,5934.7800,6037.2900,5885.3900,5967.2000
2011-10-17,6021.2900,6081.4100,5819.9700,5859.4300
2011-10-18,5781.7700,5907.4600,5747.6500,5877.4100
2011-10-19,5909.5800,5977.7500,5874.8500,5913.5300
2011-10-20,5834.4200,5914.8700,5752.8300,5766.4800
2011-10-21,5800.0600,5980.4600,5769.1900,5970.9600
2011-10-24,6014.3600,6067.1600,5937.5800,6055.2700
2011-10-25,6026.4500,6157.9300,5964.2800,6046.7500
2011-10-26,6041.1600,6143.5600,5951.8200,6016.0700
2011-10-27,6222.7500,6347.6000,6196.6000,6337.8400
2011-10-28,6364.1800,6430.6000,6305.5000,6346.1900
2011-10-31,6283.1900,6304.8400,6141.3400,6141.3400
2011-11-01,5934.5400,5947.5800,5762.2600,5834.5100
2011-11-02,5897.1400,5990.5600,5810.7900,5965.6300
2011-11-03,5835.3600,6193.3400,5832.0300,6133.1800
2011-11-04,6175.4300,6175.4300,5928.9200,5966.1600
2011-11-07,5905.9300,6028.5900,5835.0900,5928.6800
2011-11-08,5950.4400,6087.0600,5934.2300,5961.4400
2011-11-09,6045.8700,6055.5800,5767.2600,5829.5400
2011-11-10,5732.3200,5934.3100,5721.9700,5867.8100
2011-11-11,5881.4900,6065.2900,5855.1200,6057.0300
2011-11-14,6097.2700,6116.0700,5934.0900,5985.0200
2011-11-15,5920.4300,6011.4700,5815.8500,5933.1400
2011-11-16,5873.2900,6028.2300,5852.0400,5913.3600
2011-11-17,5875.8600,5921.2500,5778.1000,5850.1700
2011-11-18,5800.7900,5897.9900,5769.6900,5800.2400
2011-11-21,5767.0900,5771.7000,5598.0500,5606.0000
2011-11-22,5648.5000,5681.7400,5537.3900,5537.3900
2011-11-23,5485.6700,5588.1100,5457.7700,5457.7700
2011-11-24,5512.7600,5563.8200,5399.8500,5428.1100
2011-11-25,5433.3000,5528.6400,5366.5000,5492.8700
2011-11-28,5577.1900,5754.5100,5573.0000,5745.3300
2011-11-29,5725.6800,5826.3500,5690.5700,5799.9100
2011-11-30,5741.2100,6130.6800,5725.9800,6088.8400
2011-12-01,6080.4800,6111.9700,6017.3800,6035.8800
2011-12-02,6117.7300,6169.6400,6055.4800,6080.6800
2011-12-05,6137.8700,6170.0400,6086.4200,6106.0900
2011-12-06,6021.7300,6094.7700,6005.8200,6028.8200
2011-12-07,6116.2600,6137.0500,5919.5600,5994.7300
2011-12-08,6054.5600,6077.1700,5868.6300,5874.4400
2011-12-09,5806.4900,6007.0500,5802.3600,5986.7100
2011-12-12,5945.1900,5952.5500,5785.4300,5785.4300
2011-12-13,5801.3900,5852.4300,5734.1200,5774.2600
2011-12-14,5738.9800,5771.6000,5675.1400,5675.1400
2011-12-15,5713.4800,5795.8700,5682.1600,5730.6200
2011-12-16,5764.4500,5775.0000,5693.4100,5701.7800
2011-12-19,5651.7400,5775.2400,5644.1900,5670.7100
2011-12-20,5652.6100,5847.7100,5637.5300,5847.0300
2011-12-21,5918.7200,5965.3500,5771.6200,5791.5300
2011-12-22,5830.1300,5886.1800,5820.4400,5852.1800
2011-12-23,5905.1800,5913.4100,5844.6400,5878.9300
2011-12-27,5900.7000,5924.3800,5877.9800,5889.7600
2011-12-28,5875.8700,5901.3500,5771.2700,5771.2700
2011-12-29,5804.1300,5848.7800,5775.7900,5848.7800
2011-12-30,5867.0300,5898.3500,5817.7100,5898.3500
2012-01-02,5900.1800,6075.5200,5900.1800,6075.5200
2012-01-03,6124.1100,6179.0300,6108.6200,6166.5700
2012-01-04,6141.2600,6163.4800,6088.0600,6111.5500
2012-01-05,6121.3400,6130.1000,6040.9400,6095.9900
2012-01-06,6114.6400,6152.5600,6012.6400,6057.9200
2012-01-09,6061.2600,6076.5900,5987.7500,6017.2300
2012-01-10,6090.8700,6191.2900,6069.3600,6162.9800
2012-01-11,6148.4500,6181.6100,6106.0300,6152.3400
2012-01-12,6160.0900,6256.9500,6148.8500,6179.2100
2012-01-13,6242.4900,6245.3800,6063.6600,6143.0800
2012-01-16,6120.4000,6232.2100,6104.1100,6220.0100
2012-01-17,6301.9100,6343.0400,6270.9700,6332.9300
2012-01-18,6330.4300,6399.4300,6280.5200,6354.5700
2012-01-19,6377.2400,6420.3500,6333.7000,6416.2600
2012-01-20,6410.7500,6431.2600,6371.6900,6404.3900
2012-01-23,6387.3300,6467.3400,6349.6900,6436.6200
2012-01-24,6372.4900,6420.0500,6339.0000,6419.2200
2012-01-25,6448.8700,6456.5700,6366.6500,6421.8500
2012-01-26,6453.6200,6559.0700,6430.3700,6539.8500
2012-01-27,6507.7700,6574.1900,6484.3500,6511.9800
2012-01-30,6454.5400,6491.5200,6414.3300,6444.4500
2012-01-31,6489.0400,6533.2200,6450.1000,6458.9100
2012-02-01,6482.9500,6630.4800,6482.5600,6616.6400
2012-02-02,6640.0500,6667.9800,6606.3700,6655.6300
2012-02-03,6649.5700,6767.4600,6635.6300,6766.6700
2012-02-06,6752.0300,6781.4300,6714.8200,6764.8300
2012-02-07,6772.7500,6788.7700,6682.8900,6754.2000
2012-02-08,6800.7200,6829.8800,6735.6700,6748.7600
2012-02-09,6782.1400,6838.1300,6746.1000,6788.8000
2012-02-10,6730.5400,6751.0800,6649.5600,6692.9600
2012-02-13,6748.6800,6774.6000,6709.6300,6738.4700
2012-02-14,6712.6800,6788.5700,6698.3200,6728.1900
2012-02-15,6807.5500,6830.1000,6736.5600,6757.9400
2012-02-16,6665.2400,6751.9600,6651.7200,6751.9600
2012-02-17,6811.0200,6874.5300,6794.8900,6848.0300
2012-02-20,6892.0400,6956.6700,6878.5300,6948.2500
2012-02-21,6936.9100,6971.0300,6873.5400,6908.1800
2012-02-22,6914.6800,6915.1800,6821.8000,6843.8700
2012-02-23,6838.9400,6903.5100,6733.5900,6809.4600
2012-02-24,6871.2500,6890.9000,6826.3400,6864.4300
2012-02-27,6817.4600,6868.5800,6743.6500,6849.6000
2012-02-28,6867.2300,6900.5100,6809.2200,6887.6300
2012-02-29,6914.6600,6967.1400,6843.2700,6856.0800
2012-03-01,6831.9700,6949.4500,6817.7300,6941.7700
2012-03-02,6944.4500,6954.8900,6904.1000,6921.3700
2012-03-05,6876.8900,6902.5800,6815.4700,6866.4600
2012-03-06,6835.9700,6840.3300,6633.1100,6633.1100
2012-03-07,6638.4800,6682.6800,6612.6100,6671.1100
2012-03-08,6723.3300,6838.3900,6703.8900,6834.5400
2012-03-09,6848.5200,6912.4200,6830.6300,6880.2100
2012-03-12,6868.9700,6911.2700,6846.9000,6901.3500
2012-03-13,6957.2500,7020.0400,6941.9600,6995.9100
2012-03-14,7028.9200,7099.3400,7028.1500,7079.4200
2012-03-15,7093.9700,7153.1100,7072.2700,7144.4500
2012-03-16,7145.7800,7194.3300,7142.7500,7157.8200
2012-03-19,7143.9300,7154.8300,7095.1300,7154.2200
2012-03-20,7121.9200,7124.6300,7032.0700,7054.9400
2012-03-21,7088.7600,7114.0100,7012.0400,7071.3200
2012-03-22,7053.4200,7071.0900,6938.2000,6981.2600
2012-03-23,6986.9000,7026.9000,6908.9700,6995.6200
2012-03-26,7022.6400,7102.0500,6969.9700,7079.2300
2012-03-27,7106.7700,7153.6800,7075.1600,7078.9000
2012-03-28,7056.0500,7110.5400,6998.8000,6998.8000
2012-03-29,6980.0900,6993.7400,6841.9700,6875.1500
2012-03-30,6924.8200,6959.7100,6898.9100,6946.8300
2012-04-02,6973.9900,7057.2000,6911.6300,7056.6500
2012-04-03,7053.9100,7081.0600,6981.2100,6982.2800
2012-04-04,6940.6100,6944.4000,6772.9500,6784.0600
2012-04-05,6817.8500,6831.3600,6685.8000,6775.2600
2012-04-10,6694.7200,6737.9200,6606.4300,6606.4300
2012-04-11,6628.6600,6722.5200,6603.0700,6674.7300
2012-04-12,6710.3700,6761.7800,6651.8100,6743.2400
2012-04-13,6732.0700,6743.0100,6552.3200,6583.9000
2012-04-16,6556.3000,6675.3900,6548.3900,6625.1900
2012-04-17,6625.7100,6801.1500,6616.9500,6801.0000
2012-04-18,6780.4900,6812.8400,6718.1000,6732.0300
2012-04-19,6775.4600,6807.1200,6665.3100,6671.2200
2012-04-20,6689.7100,6760.2600,6651.8000,6750.1200
2012-04-23,6666.7900,6668.1200,6499.0700,6523.0000
2012-04-24,6566.1100,6604.5400,6508.1000,6590.4100
2012-04-25,6622.9600,6733.3400,6622.9000,6704.5000
2012-04-26,6702.6100,6750.6500,6642.0400,6739.9000
2012-04-27,6662.3100,6825.4100,6652.5100,6801.3200
2012-04-30,6844.1000,6846.6600,6759.9000,6761.1900
2012-05-02,6861.3000,6875.8700,6664.5700,6710.7700
2012-05-03,6749.2700,6791.7500,6648.5000,6694.4400
2012-05-04,6682.9600,6684.8900,6546.0000,6561.4700
2012-05-07,6515.9400,6578.9500,6410.0300,6569.4800
2012-05-08,6548.7400,6576.7200,6415.0300,6444.7400
2012-05-09,6483.2700,6506.2100,6375.7900,6475.3100
2012-05-10,6531.1500,6549.7700,6440.2300,6518.0000
2012-05-11,6465.1900,6589.0100,6454.2100,6579.9300
2012-05-14,6499.7900,6520.8600,6404.2800,6451.9700
2012-05-15,6501.9300,6509.6500,6353.2600,6401.0600
2012-05-16,6344.9200,6442.9700,6297.3800,6384.2600
2012-05-17,6401.1500,6413.0500,6291.1000,6308.9600
2012-05-18,6254.8200,6335.5500,6229.3000,6271.2200
2012-05-21,6269.3100,6364.4000,6244.0200,6331.0400
2012-05-22,6381.8300,6446.0000,6351.0200,6435.6000
2012-05-23,6352.4300,6373.7900,6258.8500,6285.7500
2012-05-24,6338.1200,6351.1000,6244.4800,6315.8900
2012-05-25,6334.1500,6406.9600,6279.5500,6339.9400
2012-05-28,6425.1000,6426.2700,6311.3300,6323.1900
2012-05-29,6396.6500,6441.2600,6334.7500,6396.8400
2012-05-30,6360.7900,6392.2100,6258.8900,6280.8000
2012-05-31,6297.6800,6322.6900,6208.0900,6264.3800
2012-06-01,6259.7600,6259.7600,6008.4700,6050.2900
2012-06-04,5976.4600,6030.8100,5942.3800,5978.2300
2012-06-05,5999.8600,6011.5600,5914.4300,5969.4000
2012-06-06,6028.3600,6102.4200,5996.4100,6093.9900
2012-06-07,6117.7600,6230.2200,6099.0800,6144.2200
2012-06-08,6082.6300,6144.7600,6053.9500,6130.8200
2012-06-11,6255.6500,6287.5400,6130.2800,6141.0500
2012-06-12,6141.9200,6211.1400,6083.8100,6161.2400
2012-06-13,6183.8000,6221.3600,6093.6100,6152.4900
2012-06-14,6146.9200,6167.4900,6078.2200,6138.6100
2012-06-15,6164.5600,6251.5900,6158.7800,6229.4100
2012-06-18,6304.7700,6316.1400,6221.8700,6248.2000
2012-06-19,6254.7700,6375.2700,6233.2500,6363.3600
2012-06-20,6364.0600,6402.2100,6333.9700,6392.1300
2012-06-21,6357.2500,6427.4900,6331.7900,6343.1300
2012-06-22,6273.1000,6318.0600,6256.3400,6263.2500
2012-06-25,6229.4300,6229.4300,6118.7200,6132.3900
2012-06-26,6157.8400,6165.2800,6109.9300,6136.6900
2012-06-27,6155.9100,6230.5100,6131.3000,6228.9900
2012-06-28,6232.1200,6240.0900,6096.9400,6149.9100
2012-06-29,6296.7400,6416.2800,6261.7400,6416.2800
2012-07-02,6405.3900,6520.4000,6390.5500,6496.0800
2012-07-03,6508.3300,6578.2100,6505.3900,6578.2100
2012-07-04,6564.3000,6573.8600,6525.5100,6564.8000
2012-07-05,6561.7700,6641.8600,6475.9200,6535.5600
2012-07-06,6508.2200,6533.7900,6407.8400,6410.1100
2012-07-09,6408.6400,6420.7800,6375.6900,6387.5700
2012-07-10,6397.4600,6491.4000,6349.6200,6438.3300
2012-07-11,6413.1700,6496.5300,6399.4000,6453.8500
2012-07-12,6410.9400,6448.2200,6366.7700,6419.3500
2012-07-13,6446.2200,6557.1000,6436.0900,6557.1000
2012-07-16,6550.9500,6577.0600,6511.1800,6565.7200
2012-07-17,6583.7700,6610.8100,6542.8900,6577.6400
2012-07-18,6601.7100,6690.6600,6578.8600,6684.4200
2012-07-19,6706.9900,6773.5000,6698.8700,6758.3900
2012-07-20,6741.9000,6775.7400,6620.7200,6630.0200
2012-07-23,6561.8700,6572.1100,6371.1500,6419.3300
2012-07-24,6420.8200,6456.0000,6378.0000,6390.4100
2012-07-25,6387.8400,6475.3300,6375.1500,6406.5200
2012-07-26,6393.2000,6595.5800,6324.5300,6582.9600
2012-07-27,6605.4200,6690.4300,6513.9700,6689.4000
2012-07-30,6729.1900,6796.6100,6703.2600,6774.0600
2012-07-31,6780.6200,6835.1900,6756.1800,6772.2600
2012-08-01,6775.9900,6800.1000,6735.8900,6754.4600
2012-08-02,6756.1600,6855.7100,6596.2100,6606.0900
2012-08-03,6626.3000,6876.7400,6621.3600,6865.6600
2012-08-06,6845.8800,6943.3200,6845.8800,6918.7200
2012-08-07,6909.2800,6979.6300,6902.8600,6967.9500
2012-08-08,6944.8900,6966.1500,6907.2900,6966.1500
2012-08-09,6979.4100,6989.1500,6891.4900,6964.9900
2012-08-10,6927.7100,6955.3800,6891.9000,6944.5600
2012-08-13,6935.5100,6976.3100,6882.0300,6909.6800
2012-08-14,6965.0400,6995.0300,6939.5000,6974.3900
2012-08-15,6953.0100,6972.6400,6910.3900,6946.8000
2012-08-16,6958.3900,7001.4000,6929.4300,6996.2900
2012-08-17,7011.3700,7041.1100,7000.8500,7040.8800
2012-08-20,7037.0200,7086.2200,7008.9700,7033.6800
2012-08-21,7048.7900,7105.4300,7041.7300,7089.3200
2012-08-22,7048.3000,7051.7700,7005.2600,7017.7500
2012-08-23,7065.9900,7080.7400,6923.0700,6949.5700
2012-08-24,6957.6000,6990.0700,6885.9800,6971.0700
2012-08-27,6960.0200,7049.4800,6946.0800,7047.4500
2012-08-28,7004.0500,7031.1600,6976.0100,7002.6800
2012-08-29,7003.0200,7029.8000,6945.7100,7010.5700
2012-08-30,6962.2900,6978.5000,6871.0000,6895.4900
2012-08-31,6897.7300,7011.4500,6889.7900,6970.7900
2012-09-03,6946.6100,7016.3100,6944.2500,7014.8300
2012-09-04,7012.9900,7015.7100,6920.0000,6932.5800
2012-09-05,6941.6600,7003.5300,6892.8600,6964.6900
2012-09-06,6984.3100,7172.3200,6977.8600,7167.3300
2012-09-07,7183.9200,7248.5100,7182.6000,7214.5000
2012-09-10,7207.9600,7233.9200,7203.6500,7213.7000
2012-09-11,7197.2000,7313.4800,7186.6300,7310.1100
2012-09-12,7331.5800,7410.3600,7307.4800,7343.5300
2012-09-13,7341.7800,7353.2200,7280.2300,7310.3200
2012-09-14,7397.9800,7446.4700,7388.7900,7412.1300
2012-09-17,7390.2900,7414.2200,7382.4700,7403.6900
2012-09-18,7350.0900,7375.0000,7304.2500,7347.6900
2012-09-19,7387.1800,7396.1200,7326.2400,7390.7600
2012-09-20,7322.6200,7390.4600,7313.1400,7389.4900
2012-09-21,7409.3400,7478.5300,7391.0600,7451.6200
2012-09-24,7419.6500,7440.4900,7388.2000,7413.1600
2012-09-25,7406.2200,7438.8900,7369.3900,7425.1100
2012-09-26,7362.9800,7362.9800,7255.7700,7276.5100
2012-09-27,7313.1500,7324.9700,7268.6900,7290.0200
2012-09-28,7330.6100,7337.1700,7215.9500,7216.1500
2012-10-01,7227.8100,7339.2000,7225.2900,7326.7300
2012-10-02,7278.1300,7373.1500,7266.1100,7305.8600
2012-10-03,7283.2600,7339.3300,7272.0600,7322.0800
2012-10-04,7368.2100,7374.8600,7283.4800,7305.2100
2012-10-05,7327.7000,7409.7800,7312.7900,7397.8700
2012-10-08,7340.3900,7341.2800,7286.2400,7291.2100
2012-10-09,7306.3300,7308.1300,7221.5000,7234.5300
2012-10-10,7219.4600,7245.1700,7201.0900,7205.2300
2012-10-11,7192.7500,7305.4600,7182.3100,7281.7000
2012-10-12,7260.5700,7291.2400,7232.4200,7232.4900
2012-10-15,7237.4000,7302.2300,7237.4000,7261.2500
2012-10-16,7309.0800,7387.7800,7293.9000,7376.2700
2012-10-17,7381.0800,7399.9900,7367.5900,7394.5500
2012-10-18,7401.4100,7447.8100,7389.0100,7437.2300
2012-10-19,7413.6900,7430.1200,7363.5000,7380.6400
2012-10-22,7372.3600,7390.1000,7313.2400,7328.0500
2012-10-23,7339.1600,7343.6000,7153.8000,7173.6900
2012-10-24,7202.0300,7216.1300,7120.6800,7192.8500
2012-10-25,7203.1200,7256.2200,7181.4500,7200.2300
2012-10-26,7161.7300,7257.3700,7147.5100,7231.8500
2012-10-29,7205.0500,7225.3200,7171.9600,7203.1600
2012-10-30,7239.6900,7292.8300,7239.0400,7284.4000
2012-10-31,7305.0700,7347.5100,7260.6300,7260.6300
2012-11-01,7255.3000,7356.1800,7255.1100,7335.6700
2012-11-02,7336.5200,7391.0400,7314.6800,7363.8500
2012-11-05,7320.9800,7337.4700,7304.4500,7326.4700
2012-11-06,7336.4600,7388.9800,7319.7300,7377.7600
2012-11-07,7425.0800,7434.9600,7226.6000,7232.8300
2012-11-08,7260.3500,7287.0000,7184.1800,7204.9600
2012-11-09,7220.6900,7222.8700,7064.3400,7163.5000
2012-11-12,7164.6800,7196.0000,7138.1700,7168.7600
2012-11-13,7131.6000,7185.2900,7074.8700,7169.1200
2012-11-14,7156.3400,7182.8100,7084.6300,7101.9200
2012-11-15,7064.9900,7079.2200,7021.6200,7043.4200
2012-11-16,7045.6300,7059.8300,6950.5300,6950.5300
2012-11-19,7020.2300,7130.8700,7007.2100,7123.8400
2012-11-20,7098.1300,7186.6100,7092.2300,7172.9900
2012-11-21,7148.9100,7194.7900,7139.9900,7184.7100
2012-11-22,7210.4600,7253.0200,7205.2000,7244.9900
2012-11-23,7258.3300,7311.5500,7219.5500,7309.1300
2012-11-26,7286.6900,7312.8600,7273.5700,7292.0300
2012-11-27,7343.0100,7361.5500,7307.3000,7332.3300
2012-11-28,7317.4900,7351.4800,7265.4400,7343.4100
2012-11-29,7382.5500,7416.5200,7377.0900,7400.9600
2012-11-30,7399.0900,7442.6000,7398.2200,7405.5000
2012-12-03,7427.4100,7487.8900,7419.3000,7435.2100
2012-12-04,7428.1300,7466.2500,7417.3000,7435.1200
2012-12-05,7480.5900,7482.2800,7428.7000,7454.5500
2012-12-06,7469.5400,7554.5100,7461.1900,7534.5400
2012-12-07,7539.7800,7553.0500,7487.6400,7517.8000
2012-12-10,7484.9500,7536.6000,7457.4000,7530.9200
2012-12-11,7529.2400,7596.9000,7518.7400,7589.7500
2012-12-12,7595.2000,7626.4000,7590.1800,7614.7900
2012-12-13,7618.6200,7618.6200,7561.9600,7581.9800
2012-12-14,7599.0300,7619.2600,7571.1600,7596.4700
2012-12-17,7604.1600,7627.1400,7564.0700,7604.9400
2012-12-18,7634.2800,7667.9100,7626.2500,7653.5800
2012-12-19,7675.3300,7682.9000,7655.7100,7668.5000
2012-12-20,7642.9900,7675.4500,7635.3900,7672.1000
2012-12-21,7632.4100,7653.7300,7596.6400,7636.2300
2012-12-27,7652.2700,7676.5000,7640.3000,7655.8800
2012-12-28,7649.8900,7665.6800,7602.8900,7612.3900
2013-01-02,7689.4600,7789.9400,7689.4600,7778.7800
2013-01-03,7762.1300,7777.0200,7737.9800,7756.4400
2013-01-04,7740.9900,7779.6700,7727.5500,7776.3700
2013-01-07,7760.0100,7767.5500,7713.4200,7732.6600
2013-01-08,7710.7000,7754.3800,7683.4800,7695.8300
2013-01-09,7713.5700,7734.7800,7688.5500,7720.4700
2013-01-10,7732.1400,7773.6900,7685.0800,7708.4700
2013-01-11,7725.9300,7731.4500,7683.9200,7715.5300
2013-01-14,7737.6100,7785.8200,7702.3600,7729.5200
2013-01-15,7704.0500,7735.2100,7635.8800,7675.9100
2013-01-16,7661.6100,7694.8000,7643.1400,7691.1300
2013-01-17,7677.2800,7764.0300,7662.4300,7735.4600
2013-01-18,7747.1300,7753.4900,7702.2300,7702.2300
2013-01-21,7727.7700,7749.8200,7719.0200,7748.8600
2013-01-22,7741.8800,7746.9100,7634.2600,7696.2100
2013-01-23,7702.9200,7731.6300,7684.8400,7707.5400
2013-01-24,7700.5300,7753.3000,7661.9600,7748.1300
2013-01-25,7746.7800,7865.1600,7743.1900,7857.9700
2013-01-28,7859.8300,7871.7900,7831.7200,7833.0000
2013-01-29,7841.9600,7857.1400,7800.1200,7848.5700
2013-01-30,7855.6800,7863.3500,7775.0300,7811.3100
2013-01-31,7800.4500,7812.3400,7765.2000,7776.0500
2013-02-01,7792.5900,7853.3700,7784.9700,7833.3900
2013-02-04,7822.5400,7837.6400,7637.6800,7638.2300
2013-02-05,7643.5400,7677.1400,7622.3000,7664.6600
2013-02-06,7665.8800,7694.4200,7537.2900,7581.1800
2013-02-07,7581.3700,7661.3100,7565.3200,7590.8500
2013-02-08,7607.5700,7655.3100,7577.3400,7652.1400
2013-02-11,7627.7200,7676.8200,7597.6100,7633.7400
2013-02-12,7619.1200,7661.9700,7593.6600,7660.1900
2013-02-13,7678.4800,7737.4100,7650.2900,7711.8900
2013-02-14,7697.8900,7729.3600,7607.4800,7631.1900
2013-02-15,7636.2600,7649.5000,7588.5700,7593.5100
2013-02-18,7591.0800,7629.7800,7568.1600,7628.7300
2013-02-19,7614.1000,7762.9000,7611.6000,7752.4500
2013-02-20,7747.2100,7784.6400,7709.4800,7728.9000
2013-02-21,7681.6100,7688.4400,7561.8400,7583.5700
2013-02-22,7619.8100,7681.1200,7607.2600,7661.9100
2013-02-25,7731.8000,7860.5700,7726.4000,7773.1900
2013-02-26,7682.2400,7683.9600,7589.3200,7597.1100
2013-02-27,7641.8400,7679.4400,7565.7800,7675.8300
2013-02-28,7712.2000,7753.3900,7691.8100,7741.7000
2013-03-01,7735.3500,7767.6700,7627.9900,7708.1600
2013-03-04,7654.6700,7708.8800,7637.3200,7691.6800
2013-03-05,7779.6200,7883.6000,7772.3300,7870.3100
2013-03-06,7907.3900,7977.6400,7898.0400,7919.3300
2013-03-07,7934.1900,7956.2600,7911.5600,7939.7700
2013-03-08,7970.6600,8015.0700,7962.2800,7986.4700
2013-03-11,7967.4600,7989.2100,7954.5800,7984.2900
2013-03-12,7970.8300,7999.5000,7933.9400,7966.1200
2013-03-13,7964.7700,7978.8400,7942.3700,7970.9100
2013-03-14,8013.2500,8060.2600,8011.2200,8058.3700
2013-03-15,8074.0300,8074.4700,7996.9500,8042.8500
2013-03-18,7924.0400,8020.9100,7901.9400,8010.7000
2013-03-19,7980.5400,8000.9700,7919.4500,7947.7900
2013-03-20,7995.5900,8030.4600,7972.2100,8001.9700
2013-03-21,7989.5900,7999.3400,7887.6700,7932.5100
2013-03-22,7917.6400,7953.9300,7876.3600,7911.3500
2013-03-25,7988.2700,8030.7600,7847.9700,7870.9000
2013-03-26,7889.1500,7912.5200,7859.2700,7879.6700
2013-03-27,7905.9600,7916.7600,7750.3800,7789.0900
2013-03-28,7791.1400,7842.5800,7778.0200,7795.3100
2013-04-02,7806.1200,7949.2000,7805.9200,7943.8700
2013-04-03,7926.8800,7953.1500,7869.8100,7874.7500
2013-04-04,7902.8600,7927.9300,7803.8900,7817.3900
2013-04-05,7820.6900,7825.2800,7632.4200,7658.7500
2013-04-08,7669.0400,7698.4700,7645.5600,7662.6400
2013-04-09,7704.3500,7723.2000,7608.0400,7637.5100
2013-04-10,7664.1600,7822.1200,7660.2000,7810.6300
2013-04-11,7799.3100,7885.4500,7786.7500,7871.6300
2013-04-12,7831.8700,7838.5300,7726.1300,7744.7700
2013-04-15,7740.5400,7773.1100,7651.5800,7712.6300
2013-04-16,7680.7800,7739.6600,7639.4300,7682.5800
2013-04-17,7719.5600,7722.4600,7473.0700,7503.0300
2013-04-18,7519.6700,7556.5500,7436.7800,7473.7300
2013-04-19,7490.1100,7531.0900,7418.3600,7459.9600
2013-04-22,7516.0600,7538.2200,7437.5200,7478.1100
2013-04-23,7477.0300,7664.2200,7442.3600,7658.2100
2013-04-24,7656.7600,7767.3600,7656.2200,7759.0300
2013-04-25,7766.6100,7838.3100,7741.9800,7832.8600
2013-04-26,7835.5900,7840.4700,7767.6100,7814.7600
2013-04-29,7834.0200,7873.5000,7823.2400,7873.5000
2013-04-30,7928.4200,7965.9000,7893.0800,7913.7100
2013-05-02,7905.3500,8005.8300,7896.9900,7961.7100
2013-05-03,7972.2800,8130.1600,7957.3600,8122.2900
2013-05-06,8119.2200,8148.1400,8103.2700,8112.0800
2013-05-07,8125.8200,8206.0100,8116.6700,8181.7800
2013-05-08,8176.8800,8253.4700,8173.3500,8249.7100
2013-05-09,8232.5000,8274.1800,8224.5200,8262.5500
2013-05-10,8278.4500,8358.2300,8252.3700,8278.5900
2013-05-13,8281.9500,8294.5600,8217.1500,8279.2900
2013-05-14,8304.5000,8339.1100,8235.9700,8339.1100
2013-05-15,8333.6100,8368.0600,8299.8300,8362.4200
2013-05-16,8348.5400,8401.2800,8324.2300,8369.8700
2013-05-17,8356.2600,8408.6200,8327.4700,8398.0000
2013-05-20,8434.9700,8456.2400,8401.7400,8455.8300
2013-05-21,8446.7800,8476.1800,8397.5400,8472.2000
2013-05-22,8467.5600,8557.8600,8434.8300,8530.8900
2013-05-23,8410.0600,8412.2500,8281.1100,8351.9800
2013-05-24,8390.1600,8391.0200,8262.6400,8305.3200
2013-05-27,8346.6000,8386.8600,8338.3200,8383.3000
2013-05-28,8432.4600,8526.4200,8424.4000,8480.8700
2013-05-29,8437.2100,8445.4600,8316.7000,8336.5800
2013-05-30,8314.2000,8416.3600,8293.9600,8400.2000
2013-05-31,8385.3800,8401.6300,8297.0300,8348.8400
2013-06-03,8291.4900,8395.5600,8214.7800,8285.8000
2013-06-04,8358.6800,8384.3600,8274.9400,8295.9600
2013-06-05,8229.2300,8293.2800,8182.0800,8196.1800
2013-06-06,8188.8200,8235.0900,8098.8100,8098.8100
